ep_rew_mean,time_elapsed,total_timesteps
1.83e+03,5677,278311
,,
1.84e+03,5741,281306
,,
1.81e+03,5759,282142
,,
1.82e+03,5812,284578
,,
1.82e+03,5846,286183
,,
1.81e+03,5879,287710
,,
1.81e+03,5916,289406
,,
1.79e+03,5948,290920
,,
1.78e+03,5973,292060
,,
1.76e+03,6006,293572
,,
1.75e+03,6051,295703
,,
1.73e+03,6086,297345
,,
1.74e+03,6140,299861
,,
1.71e+03,6179,301707
,,
1.69e+03,6214,303302
,,
1.67e+03,6233,304192
,,
1.65e+03,6247,304845
,,
1.61e+03,6265,305696
,,
1.61e+03,6310,307784
,,
1.6e+03,6348,309559
,,
1.59e+03,6381,311138
,,
1.58e+03,6430,313453
,,
1.57e+03,6479,315732
,,
1.56e+03,6513,317327
,,
1.57e+03,6550,319059
,,
1.57e+03,6579,320379
,,
1.58e+03,6621,322389
,,
1.59e+03,6655,323967
,,
1.56e+03,6680,325141
,,
1.57e+03,6712,326659
,,
1.56e+03,6746,328220
,,
1.54e+03,6773,329521
,,
1.54e+03,6806,331023
,,
1.55e+03,6838,332569
,,
1.56e+03,6887,334882
,,
1.56e+03,6916,336192
,,
1.57e+03,6949,337744
,,
1.55e+03,6983,339275
,,
1.56e+03,7044,342129
,,
1.57e+03,7083,343982
,,
1.6e+03,7144,346816
,,
1.61e+03,7176,348336
,,
1.63e+03,7216,350203
,,
1.6e+03,7241,351338
,,
1.59e+03,7269,352679
,,
1.61e+03,7314,354700
,,
1.62e+03,7377,357611
,,
1.6e+03,7421,359731
,,
1.62e+03,7475,362249
,,
1.59e+03,7513,364038
,,
1.58e+03,7552,365869
,,
1.55e+03,7578,367064
,,
1.55e+03,7608,368441
,,
1.57e+03,7636,369789
,,
1.58e+03,7670,371358
,,
1.56e+03,7691,372333
,,
1.56e+03,7711,373223
,,
1.57e+03,7759,375516
,,
1.57e+03,7797,377260
,,
1.58e+03,7860,380202
,,
1.6e+03,7931,383518
,,
1.59e+03,7963,385028
,,
1.6e+03,8005,386957
,,
1.6e+03,8050,389096
,,
1.62e+03,8094,391170
,,
1.62e+03,8140,393351
,,
1.64e+03,8187,395530
,,
1.65e+03,8240,398035
,,
1.68e+03,8274,399630
,,
1.7e+03,8324,401998
,,
1.69e+03,8372,404230
,,
1.7e+03,8436,407213
,,
1.71e+03,8494,409934
,,
1.71e+03,8534,411799
,,
1.74e+03,8583,414119
,,
1.75e+03,8613,415535
,,
1.76e+03,8638,416707
,,
1.76e+03,8697,419495
,,
1.76e+03,8784,423592
,,
1.78e+03,8823,425393
,,
1.8e+03,8863,427266
,,
1.82e+03,8915,429720
,,
1.81e+03,8947,431187
,,
1.81e+03,8972,432380
,,
1.79e+03,9010,434165
,,
1.79e+03,9047,435859
,,
1.81e+03,9085,437630
,,
1.79e+03,9122,439401
,,
1.79e+03,9161,441196
,,
1.78e+03,9198,442959
,,
1.76e+03,9228,444356
,,
1.76e+03,9273,446455
,,
1.76e+03,9310,448194
,,
1.75e+03,9353,450212
,,
1.75e+03,9417,453173
,,
1.75e+03,9461,455232
,,
1.72e+03,9488,456513
,,
1.71e+03,9513,457673
,,
1.7e+03,9542,459022
,,
1.7e+03,9584,460967
,,
1.7e+03,9631,463186
,,
1.7e+03,9665,464761
,,
1.72e+03,9723,467464
,,
1.73e+03,9752,468805
,,
1.71e+03,9788,470522
,,
1.69e+03,9806,471354
,,
1.69e+03,9834,472652
,,
1.67e+03,9849,473351
,,
1.67e+03,9884,474973
,,
1.66e+03,9907,476052
,,
1.64e+03,9953,478193
,,
1.62e+03,9987,479762
,,
1.63e+03,10019,481232
,,
1.63e+03,10066,483434
,,
1.64e+03,10110,485509
,,
1.68e+03,10175,488540
,,
1.66e+03,10209,490131
,,
1.64e+03,10251,492073
,,
1.66e+03,10282,493501
,,
1.64e+03,10360,497185
,,
1.66e+03,10398,498951
,,
1.68e+03,10466,502183
,,
1.71e+03,10510,504214
,,
1.71e+03,10549,506073
,,
1.69e+03,10570,507057
,,
1.66e+03,10591,508005
,,
1.66e+03,10617,509216
,,
1.67e+03,10666,511484
,,
1.67e+03,10738,514896
,,
1.67e+03,10772,516488
,,
1.68e+03,10805,518024
,,
1.69e+03,10861,520577
,,
1.69e+03,10888,521849
,,
1.68e+03,10913,523025
,,
1.7e+03,10943,524435
,,
1.69e+03,10978,526051
,,
1.67e+03,10997,526938
,,
1.64e+03,11023,528154
,,
1.62e+03,11050,529385
,,
1.61e+03,11083,530929
,,
1.58e+03,11109,532106
,,
1.6e+03,11149,534008
,,
1.61e+03,11185,535701
,,
1.61e+03,11217,537162
,,
1.6e+03,11269,539610
,,
1.6e+03,11305,541286
,,
1.61e+03,11382,544927
,,
1.58e+03,11415,546412
,,
1.57e+03,11440,547596
,,
1.59e+03,11470,548969
,,
1.63e+03,11510,550853
,,
1.63e+03,11546,552537
,,
1.6e+03,11567,553516
,,
1.61e+03,11596,554901
,,
1.61e+03,11634,556679
,,
1.62e+03,11683,558982
,,
1.61e+03,11703,559924
,,
1.62e+03,11735,561405
,,
1.61e+03,11750,562104
,,
1.58e+03,11774,563196
,,
1.57e+03,11801,564462
,,
1.59e+03,11826,565624
,,
1.58e+03,11841,566299
,,
1.59e+03,11860,567194
,,
1.59e+03,11897,568907
,,
1.57e+03,11916,569819
,,
1.55e+03,11940,570924
,,
1.55e+03,11971,572364
,,
1.55e+03,12008,574091
,,
1.55e+03,12038,575517
,,
1.53e+03,12062,576613
,,
1.5e+03,12111,578935
,,
1.51e+03,12154,580965
,,
1.5e+03,12176,581960
,,
1.49e+03,12193,582756
,,
1.48e+03,12227,584339
,,
1.5e+03,12281,586845
,,
1.5e+03,12303,587890
,,
1.45e+03,12313,588356
,,
1.44e+03,12347,589960
,,
1.45e+03,12397,592322
,,
1.46e+03,12429,593830
,,
1.47e+03,12480,596180
,,
1.5e+03,12515,597833
,,
1.52e+03,12548,599363
,,
1.52e+03,12571,600407
,,
1.54e+03,12599,601744
,,
1.56e+03,12631,603216
,,
1.54e+03,12650,604087
,,
1.54e+03,12676,605305
,,
1.56e+03,12708,606838
,,
1.56e+03,12737,608165
,,
1.55e+03,12770,609721
,,
1.52e+03,12790,610606
,,
1.51e+03,12815,611790
,,
1.49e+03,12834,612660
,,
1.46e+03,12847,613267
,,
1.43e+03,12863,613998
,,
1.43e+03,12883,614954
,,
1.44e+03,12923,616852
,,
1.42e+03,12953,618233
,,
1.39e+03,12991,620010
,,
1.36e+03,13001,620485
,,
1.37e+03,13013,621045
,,
1.34e+03,13027,621685
,,
1.32e+03,13051,622829
,,
1.31e+03,13074,623878
,,
1.3e+03,13103,625209
,,
1.29e+03,13136,626753
,,
1.28e+03,13160,627874
,,
1.28e+03,13177,628635
,,
1.24e+03,13189,629206
,,
1.22e+03,13202,629828
,,
1.2e+03,13211,630237
,,
1.18e+03,13227,630974
,,
1.16e+03,13246,631888
,,
1.14e+03,13262,632581
,,
1.13e+03,13278,633356
,,
1.12e+03,13291,633964
,,
1.12e+03,13314,635003
,,
1.14e+03,13342,636332
,,
1.14e+03,13363,637310
,,
1.13e+03,13374,637809
,,
1.13e+03,13389,638499
,,
1.11e+03,13399,638968
,,
1.1e+03,13423,640096
,,
1.12e+03,13450,641403
,,
1.14e+03,13467,642164
,,
1.16e+03,13493,643420
,,
1.16e+03,13515,644417
,,
1.17e+03,13542,645679
,,
1.15e+03,13557,646344
,,
1.13e+03,13588,647741
,,
1.11e+03,13601,648339
,,
1.09e+03,13622,649306
,,
1.1e+03,13646,650431
,,
1.11e+03,13662,651205
,,
1.11e+03,13678,651929
,,
1.13e+03,13714,653604
,,
1.15e+03,13745,655027
,,
1.15e+03,13773,656331
,,
1.16e+03,13794,657338
,,
1.16e+03,13814,658264
,,
1.17e+03,13830,659019
,,
1.15e+03,13839,659408
,,
1.14e+03,13862,660465
,,
1.16e+03,13890,661782
,,
1.18e+03,13916,663030
,,
1.18e+03,13938,664026
,,
1.19e+03,13954,664763
,,
1.17e+03,13963,665191
,,
1.14e+03,13977,665804
,,
1.14e+03,13997,666748
,,
1.12e+03,14006,667145
,,
1.11e+03,14019,667735
,,
1.08e+03,14031,668307
,,
1.07e+03,14044,668854
,,
1.06e+03,14057,669406
,,
1.06e+03,14070,670010
,,
1.07e+03,14092,671043
,,
1.05e+03,14107,671746
,,
1.06e+03,14127,672644
,,
1.07e+03,14145,673488
,,
1.07e+03,14166,674453
,,
1.05e+03,14181,675137
,,
1.02e+03,14190,675578
,,
1.02e+03,14206,676295
,,
1.03e+03,14234,677630
,,
1.04e+03,14251,678420
,,
1.06e+03,14272,679395
,,
1.04e+03,14284,679921
,,
1.02e+03,14296,680498
,,
996,14304,680897
,,
981,14313,681271
,,
993,14333,682227
,,
1.02e+03,14361,683540
,,
1.03e+03,14381,684462
,,
1.03e+03,14409,685789
,,
1.05e+03,14434,686943
,,
1.05e+03,14447,687550
,,
1.06e+03,14467,688455
,,
1.07e+03,14483,689238
,,
1.07e+03,14496,689836
,,
1.08e+03,14512,690593
,,
1.08e+03,14542,691962
,,
1.09e+03,14562,692947
,,
1.09e+03,14580,693752
,,
1.08e+03,14594,694409
,,
1.08e+03,14610,695174
,,
1.11e+03,14659,697465
,,
1.12e+03,14676,698217
,,
1.1e+03,14684,698622
,,
1.09e+03,14705,699592
,,
1.08e+03,14726,700589
,,
1.09e+03,14759,702098
,,
1.1e+03,14779,703007
,,
1.11e+03,14796,703817
,,
1.12e+03,14809,704441
,,
1.13e+03,14823,705095
,,
1.11e+03,14837,705751
,,
1.11e+03,14864,706973
,,
1.12e+03,14891,708236
,,
1.1e+03,14901,708725
,,
1.1e+03,14915,709389
,,
1.11e+03,14945,710772
,,
1.12e+03,14977,712310
,,
1.12e+03,14997,713228
,,
1.16e+03,15031,714837
,,
1.17e+03,15062,716252
,,
1.18e+03,15089,717550
,,
1.19e+03,15121,718983
,,
1.22e+03,15151,720374
,,
1.23e+03,15170,721303
,,
1.25e+03,15200,722681
,,
1.24e+03,15225,723884
,,
1.25e+03,15242,724674
,,
1.26e+03,15255,725307
,,
1.26e+03,15272,726062
,,
1.26e+03,15305,727622
,,
1.25e+03,15325,728556
,,
1.26e+03,15354,729905
,,
1.26e+03,15374,730861
,,
1.27e+03,15394,731811
,,
1.28e+03,15415,732776
,,
1.29e+03,15435,733690
,,
1.27e+03,15450,734400
,,
1.26e+03,15465,735125
,,
1.26e+03,15480,735807
,,
1.27e+03,15506,737040
,,
1.27e+03,15524,737866
,,
1.25e+03,15540,738601
,,
1.26e+03,15559,739488
,,
1.21e+03,15569,739977
,,
1.2e+03,15583,740633
,,
1.19e+03,15615,742107
,,
1.16e+03,15624,742530
,,
1.12e+03,15641,743342
,,
1.12e+03,15660,744186
,,
1.12e+03,15690,745562
,,
1.1e+03,15701,746073
,,
1.08e+03,15713,746672
,,
1.08e+03,15723,747138
,,
1.07e+03,15734,747653
,,
1.05e+03,15745,748174
,,
1.05e+03,15762,748915
,,
1.05e+03,15784,749954
,,
1.07e+03,15802,750802
,,
1.05e+03,15814,751361
,,
1.04e+03,15828,752000
,,
1.03e+03,15852,753102
,,
1.04e+03,15866,753763
,,
1.05e+03,15891,754936
,,
1.06e+03,15914,756021
,,
1.04e+03,15926,756569
,,
1.04e+03,15941,757288
,,
1.05e+03,15968,758562
,,
1.03e+03,15981,759126
,,
1.04e+03,16001,760054
,,
1.05e+03,16033,761576
,,
1.05e+03,16050,762383
,,
1.05e+03,16061,762844
,,
1.05e+03,16078,763652
,,
1.06e+03,16099,764662
,,
1.04e+03,16113,765272
,,
1.06e+03,16132,766151
,,
1.08e+03,16161,767501
,,
1.09e+03,16179,768345
,,
1.1e+03,16196,769182
,,
1.1e+03,16205,769583
,,
1.09e+03,16216,770123
,,
1.07e+03,16233,770910
,,
1.07e+03,16254,771888
,,
1.09e+03,16280,773093
,,
1.11e+03,16333,775566
,,
1.13e+03,16368,777224
,,
1.14e+03,16397,778563
,,
1.13e+03,16410,779140
,,
1.13e+03,16428,779980
,,
1.14e+03,16445,780804
,,
1.16e+03,16470,781958
,,
1.17e+03,16496,783190
,,
1.17e+03,16511,783850
,,
1.17e+03,16531,784831
,,
1.16e+03,16555,785924
,,
1.16e+03,16572,786732
,,
1.16e+03,16584,787283
,,
1.16e+03,16596,787819
,,
1.14e+03,16609,788448
,,
1.15e+03,16627,789281
,,
1.13e+03,16645,790099
,,
1.12e+03,16667,791139
,,
1.12e+03,16690,792218
,,
1.11e+03,16698,792596
,,
1.11e+03,16706,792987
,,
1.11e+03,16717,793485
,,
1.1e+03,16733,794234
,,
1.08e+03,16750,794998
,,
1.06e+03,16762,795562
,,
1.05e+03,16774,796102
,,
1.02e+03,16787,796718
,,
999,16803,797476
,,
997,16816,798072
,,
983,16829,798666
,,
985,16849,799616
,,
970,16868,800506
,,
953,16887,801392
,,
950,16897,801852
,,
943,16909,802396
,,
940,16932,803448
,,
948,16960,804790
,,
945,16975,805463
,,
948,16995,806445
,,
947,17010,807119
,,
936,17037,808367
,,
929,17050,809002
,,
924,17063,809643
,,
922,17085,810655
,,
933,17099,811291
,,
940,17113,811936
,,
945,17126,812560
,,
950,17140,813209
,,
968,17157,813988
,,
970,17167,814465
,,
980,17188,815427
,,
990,17205,816233
,,
984,17215,816715
,,
986,17228,817301
,,
995,17246,818151
,,
985,17257,818666
,,
992,17281,819789
,,
989,17297,820527
,,
992,17311,821171
,,
1e+03,17330,822054
,,
992,17338,822456
,,
980,17349,822952
,,
979,17360,823492
,,
992,17378,824327
,,
988,17388,824787
,,
981,17399,825264
,,
1e+03,17421,826331
,,
1.01e+03,17442,827280
,,
996,17451,827739
,,
1e+03,17466,828434
,,
1.02e+03,17485,829311
,,
1.04e+03,17505,830253
,,
1.05e+03,17525,831192
,,
1.05e+03,17546,832180
,,
1.06e+03,17566,833101
,,
1.05e+03,17578,833603
,,
1.04e+03,17601,834697
,,
1.06e+03,17624,835784
,,
1.05e+03,17633,836186
,,
1.05e+03,17655,837167
,,
1.05e+03,17668,837774
,,
1.05e+03,17691,838854
,,
1.05e+03,17718,840090
,,
1.07e+03,17741,841174
,,
1.07e+03,17758,841945
,,
1.09e+03,17776,842801
,,
1.1e+03,17799,843873
,,
1.13e+03,17829,845293
,,
1.11e+03,17847,846120
,,
1.12e+03,17860,846700
,,
1.14e+03,17881,847672
,,
1.12e+03,17904,848746
,,
1.12e+03,17919,849456
,,
1.14e+03,17939,850392
,,
1.13e+03,17951,850950
,,
1.11e+03,17966,851666
,,
1.09e+03,17978,852205
,,
1.08e+03,18000,853221
,,
1.07e+03,18011,853743
,,
1.07e+03,18034,854849
,,
1.07e+03,18045,855350
,,
1.06e+03,18058,855948
,,
1.05e+03,18069,856425
,,
1.06e+03,18086,857232
,,
1.06e+03,18107,858212
,,
1.07e+03,18122,858940
,,
1.06e+03,18138,859646
,,
1.05e+03,18148,860143
,,
1.02e+03,18156,860507
,,
1.01e+03,18170,861172
,,
1e+03,18183,861758
,,
995,18203,862701
,,
975,18217,863331
,,
976,18231,864004
,,
980,18245,864680
,,
960,18255,865119
,,
980,18278,866209
,,
992,18305,867426
,,
997,18327,868488
,,
1.02e+03,18360,870031
,,
1.04e+03,18387,871286
,,
1.05e+03,18405,872155
,,
1.05e+03,18422,872918
,,
1.06e+03,18440,873801
,,
1.06e+03,18456,874508
,,
1.06e+03,18471,875219
,,
1.07e+03,18488,876026
,,
1.08e+03,18501,876592
,,
1.08e+03,18511,877080
,,
1.06e+03,18522,877595
,,
1.06e+03,18537,878290
,,
1.06e+03,18550,878912
,,
1.06e+03,18568,879737
,,
1.07e+03,18583,880443
,,
1.07e+03,18594,880930
,,
1.06e+03,18604,881411
,,
1.06e+03,18617,882014
,,
1.06e+03,18638,882994
,,
1.06e+03,18646,883382
,,
1.04e+03,18655,883787
,,
1.04e+03,18664,884210
,,
1.02e+03,18684,885112
,,
998,18693,885561
,,
998,18710,886364
,,
967,18722,886896
,,
943,18733,887401
,,
945,18758,888554
,,
951,18776,889403
,,
938,18785,889819
,,
948,18803,890707
,,
932,18813,891137
,,
936,18837,892254
,,
934,18850,892873
,,
934,18863,893461
,,
954,18888,894622
,,
978,18914,895879
,,
981,18927,896486
,,
986,18951,897619
,,
994,18974,898639
,,
998,18984,899146
,,
1.01e+03,19005,900115
,,
1.02e+03,19026,901076
,,
1.02e+03,19038,901632
,,
1.03e+03,19055,902447
,,
1.04e+03,19078,903497
,,
1.05e+03,19091,904088
,,
1.05e+03,19104,904694
,,
1.04e+03,19112,905100
,,
1.03e+03,19125,905703
,,
1.05e+03,19145,906599
,,
1.06e+03,19157,907168
,,
1.05e+03,19169,907729
,,
1.03e+03,19178,908117
,,
1.04e+03,19190,908669
,,
1.02e+03,19201,909212
,,
1.03e+03,19217,909937
,,
1.02e+03,19228,910467
,,
1.02e+03,19238,910914
,,
1.02e+03,19250,911450
,,
1.01e+03,19264,912139
,,
990,19278,912770
,,
989,19292,913450
,,
993,19312,914371
,,
981,19325,914955
,,
981,19337,915554
,,
967,19348,916030
,,
953,19357,916488
,,
961,19374,917246
,,
955,19384,917711
,,
945,19394,918176
,,
943,19405,918724
,,
945,19418,919302
,,
952,19428,919800
,,
969,19455,921018
,,
962,19470,921740
,,
969,19485,922445
,,
969,19501,923191
,,
981,19516,923871
,,
973,19525,924311
,,
971,19536,924824
,,
971,19547,925308
,,
978,19561,925960
,,
993,19576,926669
,,
1.01e+03,19603,927925
,,
1.01e+03,19616,928528
,,
999,19628,929118
,,
998,19642,929771
,,
1e+03,19663,930736
,,
1.01e+03,19677,931359
,,
1.01e+03,19688,931890
,,
1.01e+03,19700,932452
,,
1.02e+03,19718,933286
,,
1.02e+03,19734,934033
,,
1.04e+03,19765,935502
,,
1.06e+03,19789,936603
,,
1.08e+03,19813,937730
,,
1.11e+03,19837,938864
,,
1.11e+03,19849,939433
,,
1.12e+03,19869,940336
,,
1.1e+03,19880,940860
,,
1.1e+03,19894,941522
,,
1.1e+03,19912,942344
,,
1.11e+03,19934,943390
,,
1.11e+03,19945,943874
,,
1.12e+03,19966,944817
,,
1.12e+03,19976,945282
,,
1.11e+03,19990,945957
,,
1.11e+03,20009,946885
,,
1.09e+03,20019,947383
,,
1.1e+03,20035,948091
,,
1.1e+03,20047,948658
,,
1.1e+03,20060,949275
,,
1.09e+03,20082,950306
,,
1.1e+03,20099,951080
,,
1.1e+03,20116,951868
,,
1.12e+03,20137,952844
,,
1.1e+03,20152,953536
,,
1.1e+03,20168,954260
,,
1.08e+03,20180,954831
,,
1.08e+03,20200,955790
,,
1.06e+03,20217,956571
,,
1.03e+03,20226,956966
,,
1.02e+03,20235,957389
,,
994,20247,957951
,,
1e+03,20265,958819
,,
1e+03,20277,959370
,,
1e+03,20294,960126
,,
994,20314,961086
,,
1e+03,20328,961737
,,
991,20339,962220
,,
999,20352,962827
,,
1e+03,20369,963642
,,
988,20385,964368
,,
995,20416,965814
,,
990,20438,966846
,,
1e+03,20464,968065
,,
1.01e+03,20474,968526
,,
990,20485,969077
,,
986,20501,969814
,,
978,20511,970272
,,
962,20521,970710
,,
972,20536,971422
,,
972,20556,972396
,,
970,20567,972888
,,
959,20585,973758
,,
960,20597,974279
,,
968,20611,974965
,,
968,20619,975337
,,
964,20630,975826
,,
957,20641,976324
,,
977,20674,977880
,,
976,20693,978773
,,
990,20716,979799
,,
993,20732,980552
,,
1e+03,20746,981230
,,
993,20758,981780
,,
1.01e+03,20781,982871
,,
1.01e+03,20796,983583
,,
1.02e+03,20818,984577
,,
1.03e+03,20836,985427
,,
1.01e+03,20850,986094
,,
1.02e+03,20866,986875
,,
1.04e+03,20887,987815
,,
1.03e+03,20896,988244
,,
1.04e+03,20915,989154
,,
1.04e+03,20926,989629
,,
1.03e+03,20942,990385
,,
1.04e+03,20956,991031
,,
1.04e+03,20970,991697
,,
1.03e+03,20982,992276
,,
1.05e+03,21006,993370
,,
1.06e+03,21031,994558
,,
1.06e+03,21041,995017
,,
1.08e+03,21066,996166
,,
1.09e+03,21083,996967
,,
1.08e+03,21104,997952
,,
1.09e+03,21123,998859
,,
1.06e+03,21135,999418
,,
1.05e+03,21150,1000103
,,
1.06e+03,21168,1000927
,,
1.07e+03,21181,1001540
,,
1.04e+03,21192,1002018
,,
1.03e+03,21208,1002759
,,
1.02e+03,21218,1003224
,,
1.01e+03,21231,1003861
,,
1.01e+03,21241,1004298
,,
995,21249,1004702
,,
982,21262,1005312
,,
988,21275,1005911
,,
987,21288,1006517
,,
1e+03,21313,1007665
,,
1e+03,21327,1008337
,,
991,21337,1008822
,,
984,21346,1009226
,,
984,21360,1009849
,,
973,21377,1010688
,,
962,21392,1011381
,,
967,21404,1011935
,,
962,21423,1012832
,,
958,21437,1013461
,,
939,21446,1013901
,,
924,21488,1015860
,,
934,21509,1016853
,,
936,21523,1017530
,,
942,21544,1018472
,,
940,21555,1019019
,,
948,21571,1019771
,,
946,21582,1020286
,,
947,21592,1020723
,,
944,21606,1021400
,,
941,21614,1021771
,,
941,21623,1022190
,,
937,21638,1022878
,,
927,21647,1023308
,,
922,21671,1024418
,,
913,21687,1025159
,,
927,21707,1026088
,,
927,21718,1026614
,,
931,21728,1027070
,,
937,21748,1027984
,,
931,21759,1028497
,,
937,21775,1029268
,,
938,21791,1029985
,,
933,21806,1030711
,,
929,21820,1031347
,,
929,21830,1031814
,,
927,21843,1032461
,,
921,21856,1033062
,,
916,21866,1033526
,,
900,21881,1034246
,,
908,21904,1035285
,,
906,21917,1035906
,,
914,21936,1036784
,,
913,21947,1037336
,,
910,21961,1037964
,,
928,21980,1038836
,,
937,21990,1039315
,,
947,22006,1040049
,,
960,22019,1040664
,,
954,22029,1041108
,,
943,22038,1041522
,,
923,22047,1041943
,,
929,22074,1043233
,,
929,22084,1043683
,,
927,22099,1044353
,,
923,22111,1044925
,,
915,22125,1045580
,,
914,22139,1046249
,,
918,22152,1046837
,,
917,22164,1047397
,,
925,22177,1048015
,,
928,22190,1048614
,,
934,22205,1049320
,,
938,22215,1049796
,,
931,22224,1050189
,,
916,22232,1050572
,,
917,22245,1051201
,,
921,22261,1051910
,,
926,22273,1052468
,,
937,22293,1053415
,,
930,22306,1054020
,,
